212.52.84.83,172.16.0.12
212.52.84.84,172.16.0.12
212.53.64.82,172.16.0.12
212.53.86.167,192.168.1.101
212.54.34.8,172.16.0.12
212.54.42.8,172.16.0.12
212.55.154.36,172.16.0.12
212.55.194.185,172.16.0.12
212.55.3.186,147.32.84.170
212.5.80.210,147.32.84.170
212.58.226.138,192.168.3.114
212.58.226.139,192.168.1.101
212.58.226.139,192.168.3.114
212.58.226.140,192.168.3.114
212.58.226.142,192.168.3.114
212.58.226.143,192.168.3.114
212.58.226.75,192.168.1.102
212.58.226.77,192.168.1.101
212.58.226.77,192.168.1.102
212.58.226.79,192.168.3.114
212.58.227.137,192.168.3.114
212.58.244.141,192.168.1.102
212.58.244.143,192.168.1.101
212.58.244.144,192.168.1.101
212.58.244.144,192.168.1.102
212.58.244.145,192.168.1.101
212.58.244.146,192.168.3.114
212.58.244.153,192.168.1.101
212.58.246.141,192.168.1.101
212.58.246.143,192.168.1.101
212.58.246.143,192.168.3.114
212.58.246.158,192.168.1.101
212.58.246.159,192.168.1.101
212.58.246.160,192.168.1.101
212.58.246.164,192.168.3.114
212.58.246.165,192.168.1.101
212.58.5.151,172.16.0.12
212.59.76.226,147.32.84.170
212.61.24.14,172.16.0.12
212.63.69.204,147.32.84.165,147.32.84.170,213.137.213.249
212.65.193.238,172.16.0.12
212.66.145.27,172.16.0.12
212.67.152.169,147.32.84.170
212.67.202.207,172.16.0.12
212.68.1.105,147.32.84.165,147.32.84.170,212.68.11.156
212.68.162.134,172.16.0.12
212.68.193.7,172.16.0.12
212.68.224.65,172.16.2.13
212.68.77.132,147.32.84.170
212.71.1.229,147.32.84.165,147.32.84.170,213.219.128.116
212.71.147.194,172.16.0.12
212.72.49.131,172.16.2.2
212.72.49.150,172.16.2.111
212.72.49.150,172.16.2.13
212.72.49.150,172.16.2.2
212.72.49.204,172.16.0.12
212.72.60.252,172.16.0.12
212.7.29.44,147.32.84.165,147.32.84.170,212.7.2.52
212.73.65.43,172.16.0.12
212.73.97.214,147.32.84.165,147.32.84.170,212.73.107.247
212.74.100.147,172.16.0.12
212.74.100.150,172.16.0.12
212.74.26.44,172.16.0.12
212.74.78.100,172.16.0.12
212.75.0.9,147.32.84.165,147.32.84.170,213.214.70.206
212.75.63.70,147.32.84.165,147.32.84.170,212.75.41.66
212.77.101.4,172.16.0.12
212.77.101.9,172.16.0.12
212.77.162.142,147.32.84.165,147.32.84.170,212.77.179.254
212.78.1.15,172.16.0.12
212.79.242.245,172.16.0.12
212.8.174.156,172.16.0.12
212.8.174.157,172.16.0.12
212.85.152.114,147.32.84.170
212.86.160.4,147.32.84.165,147.32.84.170,212.86.178.144
212.87.244.59,147.32.84.170
212.88.128.251,147.32.84.170
212.88.129.182,147.32.84.165,147.32.84.170,212.18.212.144
212.88.97.29,172.16.0.12
212.89.129.158,172.16.0.12
212.89.160.26,147.32.84.165,147.32.84.170,212.89.189.157
212.89.83.236,172.16.0.12
212.90.121.25,147.32.84.170
212.91.171.110,147.32.84.165,147.32.84.180,82.103.123.207
212.92.14.6,172.16.2.111
212.92.180.226,147.32.84.170
212.92.23.187,172.16.2.12
212.93.203.108,147.32.84.165,147.32.84.170,213.184.182.208
212.94.223.190,172.16.0.12
212.96.133.46,147.32.84.170
212.97.108.193,147.32.84.170
212.97.132.127,192.168.4.120
212.97.132.228,172.16.0.12
212.97.55.177,147.32.84.170
212.98.130.28,172.16.0.12
212.99.10.163,172.16.0.12
212.99.51.123,147.32.84.170
212.99.89.6,172.16.0.12
213.0.249.169,147.32.84.165,147.32.84.170,217.124.123.101
213.102.0.250,147.32.84.170
213.102.14.152,147.32.84.170
213.108.31.105,147.32.84.170
213.110.90.159,147.32.84.165,147.32.84.170,213.110.92.248
213.111.249.148,147.32.84.180
213.113.58.35,147.32.84.170
213.115.163.11,172.16.2.2
213.115.72.153,147.32.84.170
213.116.0.247,147.32.84.165,147.32.84.170,213.117.133.67
213.116.0.58,147.32.84.165,147.32.84.170,213.116.43.43
213.116.1.33,147.32.84.165,147.32.84.170,213.116.160.110
213.116.1.49,147.32.84.165,147.32.84.170,213.117.16.11
213.123.136.56,147.32.84.170
213.123.20.92,172.16.0.12
213.123.26.151,172.16.0.12
213.130.146.19,147.32.84.165,147.32.84.170,213.218.212.106
213.130.48.72,147.32.84.170
213.13.108.59,147.32.84.165,147.32.84.170,213.13.108.185
213.131.252.251,192.168.1.101
213.13.157.229,172.16.0.12
213.132.242.98,147.32.84.170
213.132.48.108,172.16.0.12
213.135.15.99,147.32.84.165,147.32.84.170,213.135.30.151
213.135.44.46,147.32.84.170
213.136.238.241,147.32.84.165,147.32.84.170,213.136.237.178
213.137.136.27,147.32.84.165,147.32.84.170,213.137.131.238
213.138.1.200,147.32.84.170
213.139.32.158,147.32.84.165,147.32.84.170,217.8.112.136
213.139.32.158,147.32.84.165,147.32.84.170,217.8.112.137
213.144.21.103,172.16.0.12
213.145.47.145,172.16.0.12
213.147.104.140,172.16.0.12
213.147.111.203,172.16.0.12
213.148.10.2,147.32.84.165,147.32.84.170,213.148.10.106
213.148.16.174,147.32.84.165,147.32.84.170,213.148.21.94
213.148.1.98,172.16.0.12
213.150.228.41,147.32.84.170
213.150.52.216,172.16.0.12
213.150.86.86,147.32.84.170
213.151.53.240,147.32.84.170
213.152.198.39,147.32.84.170
213.152.198.40,147.32.84.170
213.154.241.230,172.16.0.12
213.155.213.152,147.32.84.170
213.155.64.209,192.168.2.106
213.155.64.209,192.168.2.108
213.155.64.209,192.168.3.116
213.155.64.209,192.168.4.119
213.157.13.142,147.32.84.165,147.32.84.170,213.188.97.108
213.157.230.65,147.32.84.165,147.32.84.170,213.157.230.83
213.157.58.129,147.32.84.170
213.158.0.46,147.32.84.165,147.32.84.170,213.158.4.60
213.158.233.150,172.16.0.12
213.158.72.46,172.16.0.12
213.160.85.115,147.32.84.170
213.161.144.70,172.16.0.12
213.161.198.200,172.16.0.12
213.162.136.124,147.32.84.165,147.32.84.170,213.162.136.124
213.163.234.233,147.32.84.165,147.32.84.170,213.163.234.233
213.164.205.3,147.32.84.170
213.165.64.100,172.16.0.12
213.16.71.222,172.16.0.12
213.167.72.153,192.168.1.103
213.168.162.62,147.32.84.170
213.169.66.142,147.32.84.170
213.170.99.68,172.16.0.12
213.171.195.53,192.168.1.102
213.171.195.53,192.168.1.103
213.171.195.53,192.168.2.110
213.171.195.53,192.168.2.113
213.171.195.53,192.168.3.114
213.171.195.53,192.168.3.115
213.171.195.53,192.168.4.119
213.171.195.53,192.168.4.120
213.171.207.40,147.32.84.170
213.171.218.115,192.168.1.103
213.171.218.136,192.168.1.102
213.171.218.136,192.168.1.103
213.171.218.136,192.168.2.110
213.171.218.136,192.168.2.113
213.171.218.136,192.168.3.114
213.171.218.136,192.168.3.115
213.171.218.136,192.168.4.119
213.171.218.136,192.168.4.120
213.17.218.126,147.32.84.165,147.32.84.170,213.241.50.93
213.172.49.253,147.32.84.165,147.32.84.170,217.172.73.164
213.174.1.1,147.32.84.165,147.32.84.180,213.174.1.227
213.175.108.191,147.32.84.170
213.175.224.242,147.32.84.165,147.32.84.170,213.175.230.109
213.175.224.242,147.32.84.165,147.32.84.170,213.175.241.87
213.176.128.22,172.16.0.12
213.177.2.115,147.32.84.170
213.178.144.175,172.16.0.12
213.180.112.199,147.32.84.165,147.32.84.170,213.180.117.88
213.180.138.18,172.16.0.12
213.180.204.89,172.16.0.12
213.180.65.187,147.32.84.165,147.32.84.170,213.180.71.149
213.180.65.188,147.32.84.165,147.32.84.170,213.180.95.232
213.184.226.141,147.32.84.170
213.184.51.10,147.32.84.165,147.32.84.170,213.184.34.73
213.186.214.62,172.16.0.12
213.186.33.19,192.168.2.109
213.186.33.19,192.168.2.112
213.186.33.19,192.168.3.115
213.186.33.2,192.168.3.115
213.186.33.91,172.16.2.2
213.186.49.204,172.16.0.12
213.187.33.2,147.32.84.165,147.32.84.170,213.187.34.53
213.187.33.2,147.32.84.165,147.32.84.170,213.187.34.54
213.188.119.106,147.32.84.165,147.32.84.170,213.188.119.106
213.189.198.11,172.16.0.12
213.189.198.3,172.16.0.12
213.190.99.5,147.32.84.165,147.32.84.170,213.190.111.34
213.19.160.188,172.16.2.13
213.192.91.94,147.32.84.170
213.193.157.110,172.16.0.12
213.193.193.13,147.32.84.170
213.194.84.162,172.16.0.12
213.194.84.164,172.16.0.12
213.195.192.18,147.32.84.165,147.32.84.170,213.195.193.181
213.197.210.161,147.32.84.170
213.198.17.189,147.32.84.170
213.198.57.59,172.16.0.12
213.199.164.55,192.168.1.105
213.199.174.196,192.168.1.105
213.199.253.163,172.16.2.2
213.200.69.230,147.32.84.165,147.32.84.170,217.11.156.96
213.200.76.118,147.32.84.165,147.32.84.170,217.174.214.246
213.201.199.165,172.16.0.12
213.20.172.132,147.32.84.165,147.32.84.170,217.184.104.73
213.202.125.186,147.32.84.165,147.32.84.170,213.202.96.36
213.202.78.11,172.16.0.12
213.203.17.25,172.16.0.12
213.203.184.220,147.32.84.170
213.203.199.246,172.16.0.12
213.203.213.170,147.32.84.165,147.32.84.170,212.53.152.109
213.203.213.2,147.32.84.165,147.32.84.170,213.152.127.122
213.204.73.236,147.32.84.170
213.205.33.248,172.16.0.12
213.205.33.249,172.16.0.12
213.20.54.22,147.32.84.165,147.32.84.170,217.49.66.205
213.206.113.147,147.32.84.170
213.206.177.12,147.32.84.170
213.208.240.155,172.16.0.12
213.210.221.129,147.32.84.170
213.211.212.182,172.16.2.2
213.21.128.13,147.32.84.165,147.32.84.170,213.21.180.121
213.211.53.1,147.32.84.170
213.213.234.135,172.16.2.13
213.215.144.92,172.16.0.12
213.215.43.197,147.32.84.170
213.219.145.190,172.16.2.13
213.221.202.53,147.32.84.165,147.32.84.170,213.221.202.53
213.221.255.234,172.16.0.12
213.221.54.164,172.16.0.12
213.223.255.118,147.32.84.165,147.32.84.170,213.223.209.250
213.223.42.61,147.32.84.165,147.32.84.170,213.223.88.206
213.225.160.159,172.16.0.12
213.225.80.105,147.32.84.170
213.226.127.173,147.32.84.165,147.32.84.170,213.226.85.66
213.226.7.172,147.32.84.165,147.32.84.170,213.226.19.106
213.226.7.172,147.32.84.165,147.32.84.170,213.226.29.246
213.227.160.77,147.32.84.165,147.32.84.170,213.227.172.101
213.22.83.169,172.16.2.12
213.228.35.25,147.32.84.170
213.229.103.130,147.32.84.170
213.23.12.241,147.32.84.165,147.32.84.170,213.23.15.150
213.23.241.89,147.32.84.165,147.32.84.170,212.144.221.79
213.236.222.83,147.32.84.170
213.238.86.32,172.16.2.2
213.239.188.150,192.168.4.120
213.239.218.164,192.168.2.106
213.243.1.187,172.16.0.12
213.244.124.5,172.16.0.12
213.244.183.204,192.168.1.102
213.246.111.149,147.32.84.170
213.246.177.157,147.32.84.170
213.246.53.125,147.32.84.180
213.247.53.115,172.16.0.12
213.248.102.250,147.32.84.165,147.32.84.170,212.43.68.137
213.248.53.5,172.16.0.12
213.248.78.138,147.32.84.165,147.32.84.170,213.247.188.131
213.248.83.122,147.32.84.165,147.32.84.170,212.109.48.231
213.249.215.20,147.32.84.170
213.250.61.180,172.16.2.2
213.251.169.92,172.16.2.12
213.25.12.193,147.32.84.170
213.253.166.34,147.32.84.165,147.32.84.170,213.253.154.85
213.255.10.129,147.32.84.165,147.32.84.170,217.221.10.217
213.255.13.101,147.32.84.165,147.32.84.170,213.255.22.76
213.255.14.236,147.32.84.165,147.32.84.170,213.217.175.40
213.255.219.190,147.32.84.165,147.32.84.170,217.194.151.120
213.255.9.237,147.32.84.165,147.32.84.170,213.213.40.37
213.27.242.108,172.16.0.12
213.29.166.4,147.32.84.165,147.32.84.170,213.29.65.234
213.29.87.201,147.32.84.170
213.29.87.202,147.32.84.170
213.30.135.209,147.32.84.165,147.32.84.170,212.99.24.20
213.30.180.2,147.32.84.165,147.32.84.170,217.28.64.46
213.33.174.74,147.32.84.180
213.33.212.57,147.32.84.170
213.33.87.13,172.16.0.12
213.33.97.132,147.32.84.170
213.35.238.30,172.16.2.13
213.36.80.90,172.16.0.12
213.37.86.106,172.16.2.13
213.40.67.78,147.32.84.165,147.32.84.170,213.40.136.63
213.40.67.78,147.32.84.165,147.32.84.170,213.40.144.119
213.40.67.78,147.32.84.165,147.32.84.170,213.40.144.120
213.4.149.229,172.16.0.12
213.4.149.253,172.16.0.12
213.42.1.74,172.16.0.12
213.42.193.29,147.32.84.165,147.32.84.170,213.42.200.112
213.52.30.18,147.32.84.165,147.32.84.170,213.52.28.50
213.60.57.250,147.32.84.170
213.63.96.23,172.16.2.2
213.75.3.20,172.16.0.12
213.75.3.30,172.16.0.12
213.76.157.72,147.32.84.170
213.77.23.132,172.16.0.12
213.79.124.216,147.32.84.170
213.79.80.43,172.16.0.12
213.8.211.17,147.32.84.165,147.32.84.170,213.8.238.174
213.8.211.17,147.32.84.165,147.32.84.170,213.8.238.175
213.83.21.2,147.32.84.170
213.83.66.161,172.16.0.12
213.83.66.177,172.16.0.12
213.83.66.209,172.16.0.12
213.83.75.193,147.32.84.165,147.32.84.170,213.83.75.192
213.85.171.230,147.32.84.165,147.32.84.170,213.85.241.64
213.8.59.131,172.16.0.12
213.87.27.10,147.32.84.170
213.90.36.101,172.16.0.12
213.91.175.7,172.16.0.12
213.91.247.26,172.16.2.2
213.92.5.132,172.16.0.12
213.9.29.33,147.32.84.170
213.93.29.216,147.32.84.170
213.9.34.152,147.32.84.170
213.95.23.130,172.16.0.12
213.95.43.121,147.32.84.170
213.96.13.254,147.32.84.170
213.96.188.163,147.32.84.170
213.97.3.100,172.16.0.12
213.99.196.191,147.32.84.170
214.13.146.215,147.32.84.170
214.16.99.218,147.32.84.170
214.25.8.161,147.32.84.170
214.27.187.54,147.32.84.170
214.3.139.10,172.16.0.12
214.3.171.99,147.32.84.165,147.32.84.170,214.3.170.205
216.0.122.221,147.32.84.170
216.100.91.252,172.16.0.12
216.10.17.221,147.32.84.170
216.10.248.248,172.16.0.12
216.104.161.4,172.16.0.12
216.104.180.183,147.32.84.170
216.104.4.16,172.16.0.12
216.104.4.19,172.16.0.12
216.105.210.177,147.32.84.170
216.105.92.254,147.32.84.165,147.32.84.170,209.47.145.125
216.109.118.82,172.16.2.2
216.109.86.150,192.168.1.104
216.109.86.150,192.168.4.119
216.109.86.150,192.168.4.120
216.109.86.165,192.168.1.104
216.109.86.182,192.168.1.104
216.110.26.44,172.16.0.12
216.110.3.207,192.168.2.109
216.110.48.113,147.32.84.170
216.110.70.46,147.32.84.170
216.113.192.204,147.32.84.165,147.32.84.170,216.113.194.196
216.114.161.66,147.32.84.170
216.115.104.95,147.32.84.165,147.32.84.170,209.191.103.161
216.115.108.139,192.168.1.104,192.168.1.104,209.73.180.1
216.115.108.143,192.168.2.109,192.168.2.109,209.73.180.1
216.115.108.145,192.168.1.103,192.168.1.103,209.73.180.1
216.115.245.160,147.32.84.170
216.116.192.243,147.32.84.170
216.117.108.166,147.32.84.165,147.32.84.170,209.84.171.207
216.117.129.139,172.16.0.12
216.117.179.99,172.16.0.12
216.117.189.6,172.16.0.12
216.118.102.190,147.32.84.170
216.119.106.163,172.16.0.12
216.119.106.197,172.16.0.12
216.119.106.22,172.16.0.12
216.122.158.222,147.32.84.170
216.122.88.129,147.32.84.170
216.129.105.38,172.16.0.12
216.129.113.22,172.16.2.12
216.129.113.23,172.16.2.12
216.129.220.163,172.16.0.12
216.129.90.46,172.16.0.12
216.13.170.97,147.32.84.170
216.131.88.121,147.32.84.170
216.13.214.209,147.32.84.170
216.134.127.249,147.32.84.165,147.32.84.170,216.134.109.98
216.134.217.17,192.168.2.108
216.13.46.138,172.16.0.12
216.135.64.2,172.16.0.12
216.136.168.73,192.168.1.102
216.136.168.73,192.168.2.110
216.136.229.198,192.168.4.120
216.136.82.68,172.16.0.12
216.136.82.75,172.16.0.12
216.137.33.100,192.168.1.104
216.137.33.104,192.168.1.101
216.137.33.108,192.168.2.106
216.137.33.109,192.168.2.106
216.137.33.110,192.168.2.112
216.137.33.114,192.168.1.101
216.137.33.12,192.168.2.112
216.137.33.127,192.168.1.105
216.137.33.127,192.168.2.112
216.137.33.128,192.168.3.114
216.137.33.128,192.168.4.119
216.137.33.129,192.168.4.119
216.137.33.140,192.168.1.105
216.137.33.141,192.168.4.118
216.137.33.143,192.168.2.112
216.137.33.143,192.168.3.114
216.137.33.145,192.168.4.118
216.137.33.146,192.168.1.105
216.137.33.146,192.168.4.118
216.137.33.146,192.168.4.119
216.137.33.148,192.168.4.119
216.137.33.149,192.168.2.113
216.137.33.150,192.168.1.101
216.137.33.151,192.168.4.118
216.137.33.155,192.168.1.101
216.137.33.156,192.168.2.112
216.137.33.160,192.168.2.112
216.137.33.161,192.168.2.112
216.137.33.16,192.168.2.109
216.137.33.164,192.168.1.105
216.137.33.164,192.168.3.114
216.137.33.166,192.168.4.120
216.137.33.171,192.168.1.105
216.137.33.172,192.168.2.109
216.137.33.175,192.168.1.105
216.137.33.177,192.168.2.112
216.137.33.180,192.168.1.105
216.137.33.181,192.168.1.104
216.137.33.184,192.168.1.105
216.137.33.184,192.168.2.106
216.137.33.185,192.168.1.104
216.137.33.186,192.168.1.102
216.137.33.188,192.168.2.112
216.137.33.190,192.168.1.101
216.137.33.191,192.168.1.101
216.137.33.191,192.168.4.118
216.137.33.192,192.168.1.105
216.137.33.193,192.168.1.105
216.137.33.193,192.168.2.106
216.137.33.194,192.168.4.120
216.137.33.195,192.168.2.106
216.137.33.200,192.168.1.101
216.137.33.20,192.168.3.114
216.137.33.203,192.168.4.118
216.137.33.206,192.168.1.105
216.137.33.208,192.168.2.112
216.137.33.209,192.168.4.118
216.137.33.210,192.168.2.112
216.137.33.21,192.168.3.114
216.137.33.212,192.168.1.101
216.137.33.213,192.168.1.101
216.137.33.216,192.168.2.113
216.137.33.218,192.168.1.103
216.137.33.218,192.168.2.112
216.137.33.2,192.168.4.118
216.137.33.220,192.168.2.112
216.137.33.227,192.168.1.101
216.137.33.227,192.168.1.105
216.137.33.227,192.168.2.112
216.137.33.228,192.168.3.114
216.137.33.228,192.168.4.118
216.137.33.23,192.168.4.118
216.137.33.234,192.168.1.105
216.137.33.234,192.168.2.112
216.137.33.235,192.168.3.114
216.137.33.236,192.168.1.104
216.137.33.238,192.168.1.105
216.137.33.238,192.168.2.112
216.137.33.239,192.168.3.114
216.137.33.241,192.168.1.104
216.137.33.242,192.168.4.118
216.137.33.242,192.168.4.120
216.137.33.243,192.168.2.113
216.137.33.243,192.168.4.118
216.137.33.244,192.168.1.103
216.137.33.248,192.168.4.118
216.137.33.249,192.168.1.105
216.137.33.249,192.168.2.112
216.137.33.249,192.168.4.118
216.137.33.250,192.168.2.112
216.137.33.251,192.168.1.105
216.137.33.251,192.168.2.112
216.137.33.25,192.168.3.114
216.137.33.254,192.168.2.113
216.137.33.28,192.168.1.101
216.137.33.29,192.168.1.103
216.137.33.3,192.168.1.105
216.137.33.3,192.168.3.114
216.137.33.32,192.168.4.120
216.137.33.33,192.168.2.112
216.137.33.33,192.168.2.113
216.137.33.35,192.168.2.112
216.137.33.37,192.168.2.112
216.137.33.38,192.168.1.105
216.137.33.41,192.168.3.114
216.137.33.4,192.168.1.103
216.137.33.43,192.168.1.101
216.137.33.44,192.168.2.112
216.137.33.45,192.168.2.112
216.137.33.46,192.168.2.112
216.137.33.48,192.168.2.112
216.137.33.52,192.168.4.118
216.137.33.53,192.168.4.118
216.137.33.57,192.168.1.105
216.137.33.58,192.168.2.112
216.137.33.60,192.168.2.112
216.137.33.62,192.168.4.118
216.137.33.62,192.168.4.120
216.137.33.63,192.168.1.103
216.137.33.64,192.168.4.118
216.137.33.65,192.168.2.113
216.137.33.68,192.168.4.118
216.137.33.71,192.168.2.112
216.137.33.72,192.168.2.113
216.137.33.73,192.168.4.120
216.137.33.74,192.168.4.118
216.137.33.75,192.168.1.101
216.137.33.75,192.168.2.113
216.137.33.76,192.168.2.112
216.137.33.82,192.168.2.106
216.137.33.82,192.168.4.118
216.137.33.83,192.168.2.112
216.137.33.87,192.168.4.118
216.137.33.91,192.168.1.101
216.137.33.9,192.168.2.112
216.137.33.94,192.168.1.104
216.137.33.96,192.168.2.113
216.137.33.97,192.168.3.114
216.137.33.97,192.168.4.119
216.137.33.98,192.168.2.106
216.137.33.99,192.168.1.101
216.137.33.99,192.168.4.118
216.139.147.6,172.16.0.12
216.139.245.167,172.16.0.12
216.139.33.148,147.32.84.170
216.140.57.1,147.32.84.165,147.32.84.170,216.140.59.68
216.14.113.67,147.32.84.170
216.143.134.225,172.16.0.12
216.146.198.5,147.32.84.170
216.149.188.102,192.168.1.101
216.149.188.44,192.168.1.101
216.149.188.70,192.168.1.101
216.149.188.76,192.168.1.101
216.150.190.51,172.16.0.12
216.151.183.240,147.32.84.170
216.152.192.201,172.16.0.12
216.156.14.10,147.32.84.165,147.32.84.170,209.31.62.25
216.156.161.218,147.32.84.170
216.157.145.26,172.16.0.12
216.157.209.52,172.16.0.12
216.157.222.163,147.32.84.170
216.158.103.80,172.16.0.12
216.161.26.237,172.16.0.12
216.162.207.66,147.32.84.165,147.32.84.170,216.162.206.231
216.16.250.69,172.16.0.12
216.163.188.53,172.16.0.12
216.163.188.54,172.16.0.12
216.163.188.57,172.16.0.12
216.163.188.58,172.16.0.12
216.163.188.60,172.16.0.12
216.163.5.239,172.16.2.14
216.165.129.18,147.32.84.170
216.167.207.5,147.32.84.170
216.17.108.28,192.168.1.104
216.17.109.199,192.168.1.104
216.171.145.33,147.32.84.165,147.32.84.170,209.125.179.182
216.171.180.253,147.32.84.165,147.32.84.170,216.171.176.228
216.17.135.16,147.32.84.165,147.32.84.170,216.17.184.161
216.176.15.31,147.32.84.170
216.176.174.158,147.32.84.170
216.176.187.137,147.32.84.165,147.32.84.170,216.244.78.64
216.178.38.57,192.168.4.119
216.178.39.11,192.168.4.119
216.178.43.34,172.16.2.2
216.178.45.35,172.16.2.2
216.178.45.36,172.16.2.2
216.178.45.39,172.16.2.2
216.179.31.82,147.32.84.165,147.32.84.170,216.179.18.116
216.180.143.187,147.32.84.170
216.180.243.242,172.16.0.12
216.182.91.202,192.168.2.111
216.182.91.202,192.168.3.116
216.183.108.11,147.32.84.170
216.185.120.226,172.16.0.12
216.185.130.23,192.168.3.115
216.185.43.230,192.168.2.108
216.185.43.230,192.168.2.109
216.185.43.230,192.168.2.110
216.185.43.230,192.168.2.111
216.185.43.230,192.168.2.113
216.185.43.230,192.168.3.114
216.185.43.230,192.168.3.116
216.185.43.230,192.168.4.118
216.185.52.42,192.168.2.109
216.185.52.80,192.168.2.108
216.185.54.55,172.16.0.12
216.18.62.98,147.32.84.165,147.32.84.170,209.135.100.59
216.187.117.61,192.168.1.102
216.187.117.61,192.168.1.103
216.187.117.61,192.168.1.104
216.187.117.61,192.168.2.112
